event_id,title,date,venue,price,link,image_url
1994638068156,Benin Tech Fest 2.0,"Benin Tech Fest 2.0Thu, Nov 5 •  9:00 AMEdo · Victor Uwaifo Creative HubFrom $2.58Proline Group10 followersSave this event: Benin Tech Fest 2.0Share this event: Benin Tech Fest 2.0","Thu, Nov 5 •  9:00 AM",Edo · Victor Uwaifo Creative Hub,https://www.eventbrite.com/e/benin-tech-fest-20-tickets-1994638068156,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190060839%2F3000926587875%2F1%2Foriginal.20260731-195606?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.886&fp-y=0.408&s=0102afc393600712b8befe9cbdc85748
1994303778286,TECH SOLUTIONS FOR MODERN REAL ESTATE,"TECH SOLUTIONS FOR MODERN REAL ESTATESat, Oct 31 •  10:30 AMRivers · Golden Tulip P 1C Evo Crescent, GRA Phase II, Port Harcourt, Rivers StateFrom $5.70Save this event: TECH SOLUTIONS FOR MODERN REAL ESTATEShare this event: TECH SOLUTIONS FOR MODERN REAL ESTATE","Sat, Oct 31 •  10:30 AM","Rivers · Golden Tulip P 1C Evo Crescent, GRA Phase II, Port Harcourt, Rivers State",https://www.eventbrite.com/e/tech-solutions-for-modern-real-estate-tickets-1994303778286,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189069513%2F3008380708003%2F1%2Foriginal.20260717-132237?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=5dd60dd59b26770f6aae765db496eb11
1997674990673,"GAMMA & Tech Summit 2026 Global Aviation, Maritime & Mobility Access Summit","GAMMA & Tech Summit 2026 Global Aviation, Maritime & Mobility Access SummitThu, Nov 5 •  10:00 AM  + 1 moreLagos · Lagos Oriental HotelFrom $25.00Save this event: GAMMA & Tech Summit 2026 Global Aviation, Maritime & Mobility Access SummitShare this event: GAMMA & Tech Summit 2026 Global Aviation, Maritime & Mobility Access Summit","Thu, Nov 5 •  10:00 AM  + 1 more",Lagos · Lagos Oriental Hotel,https://www.eventbrite.com/e/gamma-tech-summit-2026-global-aviation-maritime-mobility-access-summit-tickets-1997674990673,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190868627%2F3009909075204%2F1%2Foriginal.20260812-065044?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.453&fp-y=0.284&s=b79712de32e360eba3f011aecfbaff9f
1998885090113,GOOALLISSIMMO (c),"GOOALLISSIMMO (c)Thu, Dec 24 •  10:00 AMLagos · Banana Island Sports FieldFrom £19.12Together Lagos; creatives as units of intervention103 followersSave this event: GOOALLISSIMMO (c)Share this event: GOOALLISSIMMO (c)","Thu, Dec 24 •  10:00 AM",Lagos · Banana Island Sports Field,https://www.eventbrite.com/e/gooallissimmo-c-tickets-1998885090113,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191844028%2F708610904763%2F1%2Foriginal.png?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C940%2C470&s=9ffabe92a7a244ad0193949adb82bac4
726106182137,ART MEETS FASHION LAGOS,"ART MEETS FASHION LAGOSThu, Dec 17 •  12:00 AM  + 1 moreLagos · Lagos Continental HotelFrom €32.19Africa Fashion Museum | Musee De la Mode Africaine2.6k followersSave this event: ART MEETS FASHION LAGOSShare this event: ART MEETS FASHION LAGOS","Thu, Dec 17 •  12:00 AM  + 1 more",Lagos · Lagos Continental Hotel,https://www.eventbrite.nl/e/art-meets-fashion-lagos-tickets-726106182137,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F726881849%2F66730779377%2F1%2Foriginal.20240324-070911?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C256%2C1024%2C512&s=6bccf6329c9c2723d68c0269f731a35f
1993124747774,CONNEXA 2026  - The Opportunity Playground,"CONNEXA 2026  - The Opportunity PlaygroundSat, Nov 28 •  10:00 AMLagos · University of LagosFrom £4.50Zidepeople13 followersSave this event: CONNEXA 2026  - The Opportunity PlaygroundShare this event: CONNEXA 2026  - The Opportunity Playground","Sat, Nov 28 •  10:00 AM",Lagos · University of Lagos,https://www.eventbrite.com/e/connexa-2026-the-opportunity-playground-tickets-1993124747774,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188143410%2F2679441000051%2F1%2Foriginal.20260703-083830?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.546&fp-y=0.3&s=70d4bb5e0f6b2cfb5b894249870f7b51
522537382377,ART MEETS FASHION ABUJA,"ART MEETS FASHION ABUJAThu, Dec 23 •  3:00 PMAbuja · National Gallery Of ArtFrom €32.19Africa Fashion Museum | Musee De la Mode Africaine2.6k followersSave this event: ART MEETS FASHION ABUJAShare this event: ART MEETS FASHION ABUJA","Thu, Dec 23 •  3:00 PM",Abuja · National Gallery Of Art,https://www.eventbrite.nl/e/art-meets-fashion-abuja-tickets-522537382377,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F726882679%2F66730779377%2F1%2Foriginal.20240324-071509?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C208%2C1024%2C512&s=d3caec7e441d5d6f37a72dcc8ab250e0
1987278229681,Ellipopi's Lagos Tour,"Ellipopi's Lagos TourSun, Sep 19 •  12:00 AMLagos · Oba Elegushi Beach RoadFrom $23.18Save this event: Ellipopi's Lagos TourShare this event: Ellipopi's Lagos Tour","Sun, Sep 19 •  12:00 AM",Lagos · Oba Elegushi Beach Road,https://www.eventbrite.com/e/ellipopis-lagos-tour-tickets-1987278229681,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181991858%2F2998368386949%2F1%2Foriginal.20260412-221328?w=640&auto=format%2Ccompress&q=75&sharp=10&s=463f9e752350aec817c1de912a234319
1961242171129,"Pie & AI: Abuja - AI for All: Bridging Innovation, Talent & Opportunity","Pie & AI: Abuja - AI for All: Bridging Innovation, Talent & OpportunitySat, Oct 31 •  10:00 AMAbuja · Merit HouseFreePie & AI by DeepLearning.AI community8.1k followersSave this event: Pie & AI: Abuja - AI for All: Bridging Innovation, Talent & OpportunityShare this event: Pie & AI: Abuja - AI for All: Bridging Innovation, Talent & Opportunity","Sat, Oct 31 •  10:00 AM",Abuja · Merit House,https://www.eventbrite.com/e/pie-ai-abuja-ai-for-all-bridging-innovation-talent-opportunity-tickets-1961242171129,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174057294%2F330454567255%2F1%2Foriginal.20260105-234154?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=c964fe1b2884d18abd7e4e41b5c700bc
1980536375614,Nigeria Female Entrepreneurs Conference,"Nigeria Female Entrepreneurs ConferenceSat, Oct 3 •  10:00 AMLagos · 13 Oki LnFreeAtlas Holdings3.4k followersSave this event: Nigeria Female Entrepreneurs ConferenceShare this event: Nigeria Female Entrepreneurs Conference","Sat, Oct 3 •  10:00 AM",Lagos · 13 Oki Ln,https://www.eventbrite.com/e/nigeria-female-entrepreneurs-conference-tickets-1980536375614,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175643901%2F193314679181%2F1%2Foriginal.20260123-140700?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.539&fp-y=0.35&s=99dd70031dcba66bd9bb6b0c986fb2b4
1982980185114,Abuja Study Abroad Expo 2026,"Abuja Study Abroad Expo 2026Mon, Oct 12 •  10:00 AMAbuja · Transcorp Hilton AbujaFreeSTUDY ABROAD EDUCATION FAIR5.3k followersSave this event: Abuja Study Abroad Expo 2026Share this event: Abuja Study Abroad Expo 2026","Mon, Oct 12 •  10:00 AM",Abuja · Transcorp Hilton Abuja,https://www.eventbrite.ca/e/abuja-study-abroad-expo-2026-tickets-1982980185114,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177391871%2F292352659919%2F1%2Foriginal.20260212-171147?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C84%2C2804%2C1402&s=58e0b2935f52ced99156a1ccf1c3adbb
1976390513228,Bulletproof & Security Tech Abuja Expo: Protect Your Life and Family,"Bulletproof & Security Tech Abuja Expo: Protect Your Life and FamilySat, Nov 28 •  10:00 AMAbuja · Abuja Continental HotelFreeLive SmartCity Technology Development556 followersSave this event: Bulletproof & Security Tech Abuja Expo: Protect Your Life and FamilyShare this event: Bulletproof & Security Tech Abuja Expo: Protect Your Life and Family","Sat, Nov 28 •  10:00 AM",Abuja · Abuja Continental Hotel,https://www.eventbrite.com/e/bulletproof-security-tech-abuja-expo-protect-your-life-and-family-tickets-1976390513228,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1176460212%2F459047092700%2F1%2Foriginal.20260202-155648?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.103&fp-y=0.242&s=4dfc457991d2dc6d11e0e27b4a0eba6f
1984037078310,2026 CHINA COMMODITIES EXPO -NIGERIA,"2026 CHINA COMMODITIES EXPO -NIGERIATue, Nov 3 •  9:00 AMLagos · Landmark CentreFreeBrightway International Exhibition548 followersSave this event: 2026 CHINA COMMODITIES EXPO -NIGERIAShare this event: 2026 CHINA COMMODITIES EXPO -NIGERIA","Tue, Nov 3 •  9:00 AM",Lagos · Landmark Centre,https://www.eventbrite.hk/e/2026-china-commodities-expo-nigeria-tickets-1984037078310,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F924672993%2F1485933811053%2F1%2Foriginal.20241230-001113?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4229e1a65eb1106d6b9b9b3f93e21b8c
1295691641579,International Conference on Global Health and Lifetime Achievement Awards,"International Conference on Global Health and Lifetime Achievement AwardsThu, Jun 29 •  9:30 AMAbuja · National Centre for Women's DevelopmentFreeEquitable Medicaid and Clinical Research Ltd/Gte940 followersSave this event: International Conference on Global Health and Lifetime Achievement AwardsShare this event: International Conference on Global Health and Lifetime Achievement Awards","Thu, Jun 29 •  9:30 AM",Abuja · National Centre for Women's Development,https://www.eventbrite.com/e/international-conference-on-global-health-and-lifetime-achievement-awards-tickets-1295691641579,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F999498733%2F1968214639363%2F1%2Foriginal.20250403-004051?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=2eed15ecb45973285efaa947242c3409
1980091079722,"The Future of Payments: Crypto, Lightning & Global Money","The Future of Payments: Crypto, Lightning & Global MoneySat, Nov 28 •  10:00 AMAbuja · Abuja Continental HotelFreeLive SmartCity Technology Development556 followersSave this event: The Future of Payments: Crypto, Lightning & Global MoneyShare this event: The Future of Payments: Crypto, Lightning & Global Money","Sat, Nov 28 •  10:00 AM",Abuja · Abuja Continental Hotel,https://www.eventbrite.com/e/the-future-of-payments-crypto-lightning-global-money-tickets-1980091079722,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174309443%2F459047092700%2F1%2Foriginal.20260108-144050?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=e8f802d4c8f463770925fd2580ac4d14
995095325907,Lagos International Crypto Summit,"Lagos International Crypto SummitFri, Nov 17 •  8:30 AMLagos · Landmark CentreFreeFiFin8.2k followersSave this event: Lagos International Crypto SummitShare this event: Lagos International Crypto Summit","Fri, Nov 17 •  8:30 AM",Lagos · Landmark Centre,https://www.eventbrite.hk/e/lagos-international-crypto-summit-tickets-995095325907,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F827675669%2F700916941403%2F1%2Foriginal.20240815-143953?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=4ae540be8117b615c4f09d0dce5f737c
1992204203401,"66th Nigeria Democracy Lecture, Heroes of Nigerian Democracy.","66th Nigeria Democracy Lecture, Heroes of Nigerian Democracy.Sat, Sep 26 •  11:00 AMAbuja · Nicon Luxury HotelFreeMr Idakwo Oruma Ishiaka86 followersSave this event: 66th Nigeria Democracy Lecture, Heroes of Nigerian Democracy.Share this event: 66th Nigeria Democracy Lecture, Heroes of Nigerian Democracy.","Sat, Sep 26 •  11:00 AM",Abuja · Nicon Luxury Hotel,https://www.eventbrite.com/e/66th-nigeria-democracy-lecture-heroes-of-nigerian-democracy-tickets-1992204203401,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187264228%2F2999556477773%2F1%2Foriginal.20260619-121454?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4c8ccc866b615b39b592f3523aef40b9
1994313667866,African SDGs Film Festival 2026,"African SDGs Film Festival 2026Wed, Nov 4 •  10:00 AMAbuja · Silverbird Cinemas AbujaFreeChanja Datti Limited93 followersSave this event: African SDGs Film Festival 2026Share this event: African SDGs Film Festival 2026","Wed, Nov 4 •  10:00 AM",Abuja · Silverbird Cinemas Abuja,https://www.eventbrite.co.uk/e/african-sdgs-film-festival-2026-tickets-1994313667866,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189076275%2F1555996027383%2F1%2Foriginal.20260717-151736?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.121&fp-y=0.502&s=b2127845f4ea6e53b081f0b220e582fc
1986174257671,FASHION FABLES RUNWAY AFRICA,"FASHION FABLES RUNWAY AFRICASun, Oct 18 •  2:00 PMAbuja · The Blanc Grande AbujaFreeSave this event: FASHION FABLES RUNWAY AFRICAShare this event: FASHION FABLES RUNWAY AFRICA","Sun, Oct 18 •  2:00 PM",Abuja · The Blanc Grande Abuja,https://www.eventbrite.com/e/fashion-fables-runway-africa-tickets-1986174257671,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180957383%2F626635556193%2F1%2Foriginal.20260329-234835?w=640&auto=format%2Ccompress&q=75&sharp=10&s=3597f649e3ac995bc077f37366d9f8b3
1991531766123,"Healthy Food Summit: Chefs, Nutritionists, Dietitians & Food Entrepreneurs","Healthy Food Summit: Chefs, Nutritionists, Dietitians & Food EntrepreneursSat, Jan 30 •  9:00 AMAbuja · Abuja Continental HotelFreeLive SmartCity Technology Development556 followersSave this event: Healthy Food Summit: Chefs, Nutritionists, Dietitians & Food EntrepreneursShare this event: Healthy Food Summit: Chefs, Nutritionists, Dietitians & Food Entrepreneurs","Sat, Jan 30 •  9:00 AM",Abuja · Abuja Continental Hotel,https://www.eventbrite.com/e/healthy-food-summit-chefs-nutritionists-dietitians-food-entrepreneurs-tickets-1991531766123,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186568320%2F459047092700%2F1%2Foriginal.20260610-062450?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4f0b870517c0c1c62b10355f6da2b40a
1720780634199,The Glory Cloud: A Worship Gathering,"The Glory Cloud: A Worship GatheringSat, Sep 12 •  5:00 PMLagos · The HallFreeEcclesia Hills1.4k followersSave this event: The Glory Cloud: A Worship GatheringShare this event: The Glory Cloud: A Worship Gathering","Sat, Sep 12 •  5:00 PM",Lagos · The Hall,https://www.eventbrite.com/e/the-glory-cloud-a-worship-gathering-tickets-1720780634199,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189951498%2F282534281023%2F1%2Foriginal.20260730-120201?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ac70accda5aaf3f1ec5e6421a721f619
1997925149906,Lagos Future Conference 2026,"Lagos Future Conference 2026Thu, Sep 24 •  10:00 AMLagos · Landmark TowersFreeDigivation Network11 followersSave this event: Lagos Future Conference 2026Share this event: Lagos Future Conference 2026","Thu, Sep 24 •  10:00 AM",Lagos · Landmark Towers,https://www.eventbrite.co.uk/e/lagos-future-conference-2026-tickets-1997925149906,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191051274%2F2432749624271%2F1%2Foriginal.20260814-100805?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.032&fp-y=0.311&s=0ad84aed4414079a91ac27f5fde09f28
1986048750275,Africa Forex Trading Expo 2026-  2nd Edition,"Africa Forex Trading Expo 2026-  2nd EditionWed, Nov 11 •  10:00 AMLagos · Balmoral Convention Center, Victoria IslandFreeAzelia Expo LTD63 followersSave this event: Africa Forex Trading Expo 2026-  2nd EditionShare this event: Africa Forex Trading Expo 2026-  2nd Edition","Wed, Nov 11 •  10:00 AM","Lagos · Balmoral Convention Center, Victoria Island",https://www.eventbrite.com/e/africa-forex-trading-expo-2026-2nd-edition-tickets-1986048750275,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1183678333%2F2816023954691%2F1%2Foriginal.20260504-044452?crop=focalpoint&fit=crop&w=320&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=af8b3e651f0fb9ee39ed086fc7bcd670
1982348594008,Next Frontier Conference 2nd Edition,"Next Frontier Conference 2nd EditionSat, Sep 19 •  9:00 AMLagos · AGIP Recital HallFreeJobrole Consulting Limited12 followersSave this event: Next Frontier Conference 2nd EditionShare this event: Next Frontier Conference 2nd Edition","Sat, Sep 19 •  9:00 AM",Lagos · AGIP Recital Hall,https://www.eventbrite.com/e/next-frontier-conference-2nd-edition-tickets-1982348594008,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189397370%2F2850703131461%2F1%2Foriginal.20260722-150324?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.517&fp-y=0.553&s=3dcea457506b8bafe14332dcd6d8e821
1991870649733,SOAK EXTENDED 4.0,"SOAK EXTENDED 4.0Sun, Sep 6 •  3:00 PMLagos · The Elevation Church Ibeju LekkiFreeElevation Church Ibeju Lekki / EPOP Ibeju Lekki40 followersSave this event: SOAK EXTENDED 4.0Share this event: SOAK EXTENDED 4.0","Sun, Sep 6 •  3:00 PM",Lagos · The Elevation Church Ibeju Lekki,https://www.eventbrite.com/e/soak-extended-40-tickets-1991870649733,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189941702%2F1562484601673%2F1%2Foriginal.20260730-081307?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.395&fp-y=0.432&s=28fdc358857507dd66b5cfa53e4444fd
1997144450814,Next level Selling: Financial literacy & wealth creation for real estate,"Next level Selling: Financial literacy & wealth creation for real estateThursday • 2:30 PMAbuja · Hall 4 , Novare CentralFreeSave this event: Next level Selling: Financial literacy & wealth creation for real estateShare this event: Next level Selling: Financial literacy & wealth creation for real estate",Thursday • 2:30 PM,"Abuja · Hall 4 , Novare Central",https://www.eventbrite.com/e/next-level-selling-financial-literacy-wealth-creation-for-real-estate-tickets-1997144450814,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1190542610%2F3010191800524%2F1%2Foriginal.20260807-134625?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.501&fp-y=0.054&s=eb4e2600634335f9f644a2bf6e9180ed
1998216085101,FOCUS AFRICA LEADERS FORUM 2026,"FOCUS AFRICA LEADERS FORUM 2026Sat, Sep 26 •  9:00 AMAbuja · Nicon Luxury HotelFreeFocus Africa304 followersSave this event: FOCUS AFRICA LEADERS FORUM 2026Share this event: FOCUS AFRICA LEADERS FORUM 2026","Sat, Sep 26 •  9:00 AM",Abuja · Nicon Luxury Hotel,https://www.eventbrite.com/e/focus-africa-leaders-forum-2026-tickets-1998216085101,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191235046%2F2380678949273%2F1%2Foriginal.20260817-121947?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.503&fp-y=0.23&s=836c0d5ebd77f37be5d24da38e6de0d0
1992988774073,KEEPFIT WELLNESS FESTIVAL,"KEEPFIT WELLNESS FESTIVALSat, Sep 19 •  8:00 AMLagos · National Stadium Surulere LagosFreeSave this event: KEEPFIT WELLNESS FESTIVALShare this event: KEEPFIT WELLNESS FESTIVAL","Sat, Sep 19 •  8:00 AM",Lagos · National Stadium Surulere Lagos,https://www.eventbrite.com/e/keepfit-wellness-festival-tickets-1992988774073,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188533588%2F2997005307721%2F1%2Foriginal.20260709-130201?w=640&auto=format%2Ccompress&q=75&sharp=10&s=827ae7dbaa1dd21389cc6614f162c513
1991345066700,THE VOICE AND ARTISTRY SHOWCASE 2.0,"THE VOICE AND ARTISTRY SHOWCASE 2.0Fri, Sep 11 •  12:00 PMLagos · The Place Super MarketFreeVINNEY OXYGEN44 followersSave this event: THE VOICE AND ARTISTRY SHOWCASE 2.0Share this event: THE VOICE AND ARTISTRY SHOWCASE 2.0","Fri, Sep 11 •  12:00 PM",Lagos · The Place Super Market,https://www.eventbrite.com/e/the-voice-and-artistry-showcase-20-tickets-1991345066700,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1186377976%2F2797321416981%2F1%2Foriginal.20260608-062002?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.446&fp-y=0.447&s=0d2887d0743959c384c6fb68dd26ca85
1988284784313,THE NIGERIA GREENTECH EXPO 2.0,"THE NIGERIA GREENTECH EXPO 2.0Wed, Oct 7 •  9:00 AMLagos · Lagos Oriental HotelFreeSave this event: THE NIGERIA GREENTECH EXPO 2.0Share this event: THE NIGERIA GREENTECH EXPO 2.0","Wed, Oct 7 •  9:00 AM",Lagos · Lagos Oriental Hotel,https://www.eventbrite.com/e/the-nigeria-greentech-expo-20-tickets-1988284784313,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1188533699%2F2997005307721%2F1%2Foriginal.20260709-130339?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=d8ef04cf3d7d5c218671a51a62df44b9
1983158352016,Lagos Mainland International College Fair 2026,"Lagos Mainland International College Fair 2026Sat, Oct 10 •  10:00 AMLagos · Lagos Marriott Hotel IkejaFreeNigeria International Education Fair4.8k followersSave this event: Lagos Mainland International College Fair 2026Share this event: Lagos Mainland International College Fair 2026","Sat, Oct 10 •  10:00 AM",Lagos · Lagos Marriott Hotel Ikeja,https://www.eventbrite.com/e/lagos-mainland-international-college-fair-2026-tickets-1983158352016,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1189842575%2F375420464523%2F1%2Foriginal.20260729-011916?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f175a85b2c04cf2bae2a4d8f921face8
1984403825260,Lekkside International Education Fair -Abuja October  2026,"Lekkside International Education Fair -Abuja October  2026Mon, Oct 12 •  10:00 AMAbuja · Transcorp Hilton AbujaFreeLekkside Education Consultant3.8k followersSave this event: Lekkside International Education Fair -Abuja October  2026Share this event: Lekkside International Education Fair -Abuja October  2026","Mon, Oct 12 •  10:00 AM",Abuja · Transcorp Hilton Abuja,https://www.eventbrite.ca/e/lekkside-international-education-fair-abuja-october-2026-tickets-1984403825260,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178930298%2F190636898012%2F1%2Foriginal.20260303-183701?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=8ee1eb986bad887156f8f03cf36f34c6
1987615197561,Worldview Education Fair 2026 [ Abuja - Nigeria],"Worldview Education Fair 2026 [ Abuja - Nigeria]Sat, Oct 24 •  12:00 PMAbuja · Transcorp Hilton AbujaFreeWorldview International2.1k followersSave this event: Worldview Education Fair 2026 [ Abuja - Nigeria]Share this event: Worldview Education Fair 2026 [ Abuja - Nigeria]","Sat, Oct 24 •  12:00 PM",Abuja · Transcorp Hilton Abuja,https://www.eventbrite.co.uk/e/worldview-education-fair-2026-abuja-nigeria-tickets-1987615197561,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1054837743%2F96675537591%2F1%2Foriginal.20250617-140839?w=640&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C113%2C6000%2C3000&s=3bf29a3e13170e9a99966dad8c84ab82
1992271144624,JOY OF MUSIC AFRICA (JOMA) 2026,"JOY OF MUSIC AFRICA (JOMA) 2026Fri, Sep 11 •  6:00 PMLagos · Freedom Park LagosFreeTenstrings Music Institute7.3k followersSave this event: JOY OF MUSIC AFRICA (JOMA) 2026Share this event: JOY OF MUSIC AFRICA (JOMA) 2026","Fri, Sep 11 •  6:00 PM",Lagos · Freedom Park Lagos,https://www.eventbrite.com/e/joy-of-music-africa-joma-2026-tickets-1992271144624,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191174387%2F233171142030%2F1%2Foriginal.20260816-095145?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=926dfd47e6b35bc68ea5affb05d59fae
1996338204309,THE PROGRESSION: THE NIGERIAN ARCHITECTURE NARRATIVE,THE PROGRESSION: THE NIGERIAN ARCHITECTURE NARRATIVEFriday • 12:00 PMLagos · Old Lagos Prison (Freedom Park)FreeSave this event: THE PROGRESSION: THE NIGERIAN ARCHITECTURE NARRATIVEShare this event: THE PROGRESSION: THE NIGERIAN ARCHITECTURE NARRATIVE,Friday • 12:00 PM,Lagos · Old Lagos Prison (Freedom Park),https://www.eventbrite.ie/e/the-progression-the-nigerian-architecture-narrative-tickets-1996338204309,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1191408274%2F3009705319831%2F1%2Foriginal.20260819-090251?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.469&fp-y=0.68&s=fd6619e6260767aa45e3045a18873df0
1991289059180,THE KING’S TRYBE,"THE KING’S TRYBESun, Sep 27 •  4:00 PMLagos · David's Christian Centre (Proposed New Site)FreeDEALS132 followersSave this event: THE KING’S TRYBEShare this event: THE KING’S TRYBE","Sun, Sep 27 •  4:00 PM",Lagos · David's Christian Centre (Proposed New Site),https://www.eventbrite.com/e/the-kings-trybe-tickets-1991289059180,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1187771933%2F1835406212753%2F1%2Foriginal.20260627-194157?crop=focalpoint&fit=crop&w=640&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=1d1dd55d41661cd0d02d7cf77adc7313
